ID;Etapa;Ação;Ator;Contexto;Suporte Pedagógico;Categorias
227;Investigação;Observar a inclinação e verbalizar a observação;Aluno;During the observation step they explicitly stated their observation about the position of the balance;Feedback visual da balança;Coleta de evidências / dados qualitativos
227;Investigação;Reposicionar potes e pinos para próximas tarefas;Aluno;First, child A would choose one of the pots and place it on the blue side of the balance. Then, child B would choose one of the pots and give it to child A.;Potes coloridos e pinos numerados;Protocolo definido pelo aluno / exploratória
227;Conclusão;Explicar por que a balança se comportou assim relacionando peso e distância;Aluno;in the conclusion step they would give an explanation for their observation using their own words;Observação realizada;Conexão entre prática e teoria
227;Conclusão;Comparar previsão e resultado e marcar confirmação;Aluno;they … explained whether this was in agreement or disagreement with their initial prediction;Campo de concordância;Conexão entre prática e teoria | Atividade metacognitiva
227;Discussão;Responder a perguntas abertas do pesquisador;Pesquisador;the researcher would ask thought‑provoking open questions without revealing the answer;Perguntas abertas;Discussão não mediada por tecnologia | Discussão aberta
227;Discussão;Refletir em dupla sobre erros e acertos;Aluno;this prompted children to discuss an alternative hypothesis or propose an alternative experiment (e.g. “What would happen if we would place this pot here and the other here?”);Feedback verbal entre alunos;Colaboração estruturada | Atividade metacognitiva
242;Orientação;Apresentar questão investigativa aberta sobre flutuação e afundamento para estimular curiosidade;Professor;…stimulating curiosity and interest through an open‑ended inquiry question…;Pergunta oral ou projetada;Introdução com pergunta
242;Orientação;Fornecer teoria essencial sobre densidade e empuxo para sustentar as investigações;Professor;…providing essential theory and basic scientific background to foster testable hypotheses generation…;Exposição dialogada com uso da simulação;Apresentação direta da informação
242;Orientação;Familiarizar‑se com a simulação PhET e com os cartões de avaliação formativa;Alunos;…they were also given an orientation to the learning activity and familiarized with the simulation and formative assessment during 20 min after the pre‑test.;"Simulação PhET; demonstração de cartões";Protocolo definido pelo aluno / exploratória
242;Conceituação;Gerar hipóteses testáveis sobre fenômenos de flutuação e afundamento;Alunos;…to foster testable hypotheses generation…;"Orientações do professor; simulação";Levantamento de hipóteses / predições
242;Conceituação;Planejar experimento na simulação selecionando variáveis e condições;Alunos;…students were assigned to design their own experiment…;Interface da simulação;Simulação / material interativo
242;Conceituação;Ilustrar conceitos‑chave com a simulação para apoiar formulação de hipóteses;Professor;…supported by using computer simulation for both steps.;Simulação PhET projetada;Levantamento de hipóteses / predições | Simulação / material interativo
242;Investigação;Executar experimentos na simulação manipulando variáveis;Alunos;…perform the experiment with the simulation…;Simulação PhET;Simulação / material interativo | Protocolo definido pelo aluno / exploratória
242;Investigação;Analisar os dados gerados para verificar os fenômenos visualizados;Alunos;…and then analyze obtained data to verify the visualized phenomena.;Leituras/visuais da simulação;Coleta de evidências / dados quantitativos | Inferência / identificação de lacunas
242;Investigação;Acompanhar e apoiar a coleta e análise de dados dos alunos;Professor;The teacher enacted formative assessment practices with the following goals: (i) to measure and support students’ learning progress with simulation…;"Intervenções orais; simulação";Suporte scaffold | Quiz / enquete / avaliação formativa
242;Conclusão;Organizar apresentação coletiva dos resultados e síntese da ideia principal;Professor;Next, the teacher organized a class communication by presenting the results and then a discussion of the main idea ensued.;"Projeção da simulação; falas dos alunos";Produção de slides ou pôsteres | Colaboração estruturada
242;Conclusão;Responder individualmente a afirmações conceituais (A&D) com cartões;Alunos;…students were presented with a series of conceptual statements and they were allowed to respond to each statement individually by using flag cards…;Cartões de bandeira;Quiz / enquete / avaliação formativa
242;Conclusão;Justificar respostas e reposicionar‑se durante o Agreement Circle;Alunos;…the teacher encouraged the students who agree with the statement to step into the center of the circle… Next, they were allowed to reposition themselves…;"Cartões; movimento corporal";Atividade metacognitiva
242;Conclusão;Fornecer feedback formativo usando a simulação para cada afirmação;Professor;In the end, the teacher provided formative feedback on the statements by using the simulation and then assisted them to draw a conclusion…;"Simulação PhET; explicação oral";Suporte scaffold
242;Discussão;Debater argumentos de concordância e discordância com os colegas;Alunos;…some of them were asked … to explain the reason why they agree or disagree with the statement, and then discuss together with peers.;"Cartões; interação entre pares";Discussão não mediada por tecnologia | Discussão aberta
242;Discussão;Moderar o Agreement Circle incentivando reflexão metacognitiva;Professor;A&D statements provide an opportunity for students to practice metacognition as well as during the Agreement Circle strategy.;"Perguntas orientadoras; reposicionamento físico";Colaboração estruturada | Discussão não mediada por tecnologia
254;Orientação;Apresenta imagem aérea e três fotos das rochas e lança a pergunta‑desafio;Professor;Basically, the teacher offered them an aerial image of Racetrack Playa [...] and three pictures of sliding rocks with an indication of the geographical orientation of the marks. The challenge question was how have these rocks moved?;"Imagem aérea; fotos; enunciado do problema";Introdução com recurso multimídia
254;Orientação;Explica o cronograma de quatro fases cronometradas;Professor;The one‑hour performance [...] was divided into four timed phases (Table 1) which were communicated to the participants.;Quadro 1 – roteiro cronometrado;Demonstração / exemplos / comparações / diretrizes
254;Conceituação;Escrevem individualmente hipóteses para explicar o fenômeno;Alunos;In the first phase (ten minutes), the students [...] were asked to write down individually the possible causes or hypotheses that could explain the observation.;Folha do estudante;Demonstração / exemplos / comparações / diretrizes | Levantamento de hipóteses / predições
254;Conceituação;Registram o momento em que cada hipótese é escrita pelos colegas;Aluno‑observador;Meanwhile, the five observers were writing down the moment when the hypotheses of the three students under their supervision were written;Folha do observador;Levantamento de hipóteses / predições
254;Conceituação;Listam os dados necessários para testar as hipóteses;Alunos;[...] the students [...] were required to write down what kind of data they would need to test their hypotheses.;Folha do estudante;Levantamento de hipóteses / predições
254;Investigação;Entregam aos grupos fotocópias com as pistas solicitadas;Aluno‑observador;Five minutes later, the observers would provide these data in the form of photocopies with the clues that the teacher had prepared beforehand;Fichas de dados impressas;Heurísticas
254;Investigação;Analisam e interpretam os dados recebidos;Alunos;"Table 1 – Students (Phase 3): ""Data interpretation and discussion. Working in groups.""";Fichas de dados;Inferência / identificação de lacunas
254;Investigação;Debatem em grupo a plausibilidade das hipóteses;Alunos;In the third phase (forty minutes or until the end of session), the three students [...] formed a group to discuss which hypotheses were the most plausible to explain the observed phenomenon.;"Discussão em pequenos grupos; fichas de dados";Colaboração estruturada
254;Investigação;Observadores registram quais hipóteses geram mais debate;Aluno‑observador;During this third phase, the observers wrote down which hypotheses were most discussed by the group.;Folha do observador;Coleta de evidências / dados qualitativos
254;Conclusão;Decidem a explicação final por consenso ou votação;Alunos;[...] the groups mainly discount some hypotheses and ordered (ranking) the rest, to finally reach a consensus on the answer. In one case, it was preferred to vote on the selected solutions [...];Dinâmica de consenso ou votação;Colaboração estruturada | Discussão não mediada por tecnologia
254;Conclusão;Explicam como o grupo tomou a decisão final;Alunos e Observadores;In the fourth and final phase [...] the members of each group and the observers were asked to explain how the group had made the decision on their final answer(s) to explain the observation.;Apresentação oral;Atividade metacognitiva
254;Conclusão;Observadores registram o processo de decisão do grupo;Aluno‑observador;"Table 1 – Observers (Phase 4): ""How student make their final decision.""";Folha do observador;Lista de verificação / rubricas
254;Discussão;Conduz discussão plenária sobre as explicações dos grupos;Professor;In the following session, the development of the experience and the explanations made by each group were discussed.;Debate guiado;Discussão não mediada por tecnologia | Discussão aberta
254;Discussão;Formula novas perguntas para testar as explicações;Professor;New questions were asked to test the explanations and only those explanations that were not supported by an accurate analysis of the data were questioned.;Questionamento orientado;Discussão não mediada por tecnologia | Dicas / perguntas norteadoras / prompts
254;Discussão;Exibe vídeo e imagens que modelam a hipótese gelo + vento;Professor;The teacher showed the video and pictures [...] modelling rock movement according to the hypothesis of rocks surrounded by an ice shelf and moved by wind [...];"Vídeo V1SM; Figures 13SM e 14SM";Discussão não mediada por tecnologia | Conexão entre prática e teoria
289;Orientação;Apresentar duas tabelas de avaliações de filmes e perguntar qual filme escolher;Professor;"""The following tables present the ratings assigned by 5 reviewers for two movies … Which movie would you choose to watch? Explain."" (p. 56)";Worksheet (tabelas impressas);Introdução com pergunta
289;Orientação;Escolher o filme e justificar qual valor único representa todas as notas;Aluno;"""Explain which value you could use to represent the reviewers’ ratings. Then, select the Balance option and drag the fulcrum to balance the ratings."" (p. 56)";Worksheet + tablets;Protocolo definido pelo aluno / exploratória
289;Conceituação;Arrastar o fulcro no applet para localizar o ponto de equilíbrio do conjunto 0‑2‑7 e explicar o porquê;Aluno;"""Three reviewers give the following ratings 0, 2, and 7. Drag the fulcrum to find the balance point (Explain why the seesaw balances at this value)."" (p. 56)";Applet *Movie Reviewer*;Demonstração / exemplos / comparações / diretrizes
289;Conceituação;Acionar “Calculate mean” e relacionar a fórmula exibida com o ponto de equilíbrio;Professor;"""By clicking on ‘Calculate mean’, the algorithm for calculating the mean appears at the top of the screen (Fig. 1d) … the teacher asked them to interpret the word ‘mean’ based on the calculation (sum of ratings divided by number of reviewers)."" (p. 55)";Applet (fórmula projetada);Protocolo definido pelo aluno / exploratória
289;Investigação;Adicionar/remover valores e predizer como o ponto de equilíbrio muda;Aluno;"""Students made predictions and experimented with different movies and data sets."" (p. 55)";Applet *Movie Reviewer*;Simulação / material interativo | Levantamento de hipóteses / predições
289;Investigação;Propor testar adicionar valores iguais à média para observar a estabilidade do fulcro;Professor;"""Teacher — Could you add other values than 3, without changing the balance point?"" (p. 60)";Perguntas orais durante uso do applet;Protocolo definido pelo aluno / exploratória | Levantamento de hipóteses / predições
289;Conclusão;Construir conjuntos de dados com média 5 ou completar valor faltante para média 6, justificando o raciocínio;Aluno;"""Assign three ratings so that the mean is 5."" (p. 56)";Worksheet (+ eventual checagem no applet);Produção de relatório
289;Conclusão;Solicitar aos alunos diferentes conjuntos de quatro notas com média 5;Professor;"""Students were asked to find four ratings which had a mean value 5."" (p. 64)";Worksheet + discussão plenária;Quiz / enquete / avaliação formativa
289;Discussão;Apresentar no quadro a representação balanceada de um conjunto maior e explicar o cancelamento de distâncias;Aluno;"""Markos went up to the whiteboard and provided the representation appearing in Fig. 6."" (p. 61)";Quadro branco + marcador;Discussão não mediada por tecnologia | Colaboração estruturada
289;Discussão;Conduzir debate solicitando críticas e complementos à explicação do colega;Professor;"""The researcher asked him to suggest a different data set of ratings with a mean equal to 5."" (p. 64)";Debate oral em plenária;Discussão não mediada por tecnologia | Discussão aberta
5;Orientação;Apresentar os propósitos e  equipamentos e procedimentos antes da prática;Professor;In each laboratory, students were allowed to carry out the experiments by themselves after the instructor introduced the purposes, equipment, and procedures of the experiment.;Breve exposição orientadora do docente;Demonstração / exemplos / comparações / diretrizes | Ambientação
5;Orientação;Envolver-se na narrativa do jogo que enquadra o problema a ser investigado;Aluno;The narrative of the game guides players to five cans of unknown sugars in a human’s house.;Enredo-missão do jogo Scialience;Introdução com desafio ou problema
5;Conceituação;Estudar conceitos (carboidratos) via minijogos/ animações;Aluno;Players learn the basics of carbohydrates and how to conduct investigations on carbohydrates through interacting with Scialience.;Minijogos e animações interativas;Protocolo definido pelo aluno / exploratória | Jogos / ambientes gamificados
5;Conceituação;Planejar a pesquisa para distinguir açúcares desconhecidos;Aluno;They are required to plan the research on how to distinguish between the five unknown sugar solutions based on the test results.;Laboratório virtual com reagentes e feedback;Protocolo definido pelo aluno / exploratória
5;Conceituação;Formular predição sobre parentesco com novas evidências;Aluno;Players are then presented with new evidence on the aliens and are required to predict which two alien species have a closer family relationship based on this new evidence.;Evidências em jogo + ferramenta de árvore filogenética;Levantamento de hipóteses / predições
5;Investigação;Testar repetidamente açúcares no laboratório virtual;Aluno;They have to repeatedly test the different sugars in the virtual laboratory to determine how they react with different reagents.;Laboratório virtual com reagentes e respostas imediatas;Laboratório virtual | Coleta de evidências / dados quantitativos
5;Investigação;Realizar experimentos físicos e registrar resultados no jogo;Aluno;They then need to carry out the experiments in real world and record their results in Scialience to complete the mission and unlock the next mission.;Equipamentos de laboratório físico + interface de registo no jogo;Laboratório físico | Coleta de evidências / dados quantitativos
5;Investigação;Providenciar materiais e apoio durante as experiências;Professor;The instructor had to prepare the materials and equipment for students to carry out experiments and provide support when students encountered difficulties.;Organização de recursos e suporte ad hoc;Suporte scaffold
5;Conclusão;Inferir a identidade dos açúcares desconhecidos;Aluno;…record the results, and finally infer the identities of the unknown sugars back in Scialience.;Ferramenta de registo e inferência dentro do jogo;Conexão entre prática e teoria
5;Conclusão;Construir nova árvore filogenética para testar a predição;Aluno;They then build a new phylogenetic tree to test whether the prediction is supported.;Construtor de árvore filogenética no laboratório virtual;Organizadores gráficos | Conexão entre prática e teoria
5;Discussão;Discutir livremente com os pares durante todas as sessões;Aluno;They were allowed to discuss with peers at all times.;Espaço de colaboração presencial durante o trabalho;Discussão não mediada por tecnologia | Discussão aberta
5;Discussão;Explicar se os resultados confirmam ou não a predição inicial;Aluno;Finally, they were required to explain whether the results were consistent with their predictions.;Roteiro/folha de laboratório como guia de reflexão;Discussão não mediada por tecnologia | Conexão entre prática e teoria
20;Orientação;Estudantes recuperam conhecimentos prévios para interpretar elementos da simulação, como a linha roxa.;Aluno;“That [the purple line in the simulation] indicates how the electron is able to move within the atom, or no, the molecule (student 1).”;"Questões de orientação da ficha; simulação PhET; mediação mínima do professor";Protocolo definido pelo aluno / exploratória
20;Orientação;Professor disponibiliza questões iniciais que solicitam aos alunos identificar conceitos necessários antes de usar a simulação.;Professor;“Questions at the start of the worksheet were on orientation: what concepts do we need before exploring the simulation?”;"Questões-guia na ficha; planejamento docente";Introdução com pergunta
20;Conceituação;Professor introduz a analogia 'bola de tênis no tubo' para representar o caso clássico.;Professor;“We used a ‘tennis-ball-in-a-tube’ analogy in the third session...”;"Analogia física ilustrada na ficha; explicação docente";Demonstração / exemplos / comparações / diretrizes
20;Conceituação;Alunos interpretam a analogia concluindo que a bola pode assumir todas as velocidades e energias contínuas.;Aluno;“So you just accelerate the ball, so in principle it can have all possible speeds (student 6). Yes indeed […] and it can therefore have all energy levels (student 5).”;"Analogia 'bola no tubo'; discussão em pares";Inferência / identificação de lacunas | Protocolo definido pelo aluno / exploratória
20;Investigação;Alunos manipulam a largura do poço na simulação para observar que os níveis de energia aproximam‑se e aumentam em número.;Aluno;“Then the energy levels actually become, … they come closer together and … then automatically more are added (student 1).”;"Simulação PhET; perguntas-guia; troca entre pares";Simulação / material interativo | Protocolo definido pelo aluno / exploratória
20;Investigação;Alunos identificam a linha roxa como limiar em que o elétron sai do poço e calculam a diferença de energia.;Aluno;“Because at the purple line…..ohhh, I get it, because at the purple line he [the electron] is actually out of the well... 9.7 electronvolt (student 5).”;"Simulação PhET; cálculo orientado pela ficha; debate em pares";Inferência / identificação de lacunas
20;Conclusão;Alunos sintetizam que a energia cinética do elétron no modelo quântico assume apenas valores discretos.;Aluno;“Well that is of course because there are different energy levels and… if you calculate the kinetic energy then you only have discrete values (student 5).”;"Seção de conclusão da ficha; simulação como evidência";Conexão entre prática e teoria
20;Conclusão;Professor solicita que os alunos comparem os casos clássico e quântico para registrar o que aprenderam.;Professor;“The conclusion phase focussed on what the student has now learned about the classical and QP case and how both differ.”;"Perguntas de síntese na ficha; feedback do professor";Dicas / perguntas norteadoras / prompts | Conexão entre prática e teoria
20;Discussão;Alunos debatem as perguntas-guia em pares para chegar a interpretações comuns.;Aluno;“Discussing the guiding questions together with their peers helped students feed off each other’s ideas, attaining the correct interpretation and realise that they uncovered the required answer.”;"Discussão entre pares; perguntas-guia; simulação compartilhada";Discussão não mediada por tecnologia | Dicas / perguntas norteadoras / prompts
20;Discussão;Professor planeja discussão em pequenos grupos ou plenária para consolidar entendimentos.;Professor;“The worksheet design did not incorporate the discussion phase, as we believed it should take place within student groups or even involve the entire class, under teacher guidance.”;"Orientação docente; discussão em grupo";Colaboração estruturada | Suporte scaffold
26;Orientação;Professor apresenta fenômenos sociais relacionados a reações químicas;Professor;Lecturers inform students about phenomena in society related to processes that involve chemical reactions.;Exposição inicial de fenômenos cotidianos;Introdução com desafio ou problema
26;Orientação;Professor orienta os estudantes para problemas de reações químicas no contexto cultural;Professor;Lecturers orient students to problems in chemical reaction study topics in the context of traditional culture that must be solved.;Problematização guiada;Introdução com desafio ou problema
26;Conceituação;Estudantes realizam estudos de campo e literatura sobre o tema;Aluno;Students are oriented to study topics through field and literature studies related to science, technology, engineering, and mathematical calculations in the context of traditional culture.;Pesquisa de campo e bibliográfica assistida;Pesquisa de campo | Pesquisa bibliográfica
26;Conceituação;Professor solicita formulação de perguntas fundamentais;Professor;Lecturers invite students to formulate as many fundamental questions as possible regarding real societal problems in processing tempeh, tape, and the like.;Prompt de questões essenciais;Apresentação direta da informação
26;Conceituação;Estudantes formulam questões essenciais a serem investigadas;Aluno;Students formulate essential questions in problem formulation to provide as many ideas as possible, which will be answered through experiments.;Discussão em grupo;Levantamento de questões de pesquisa
26;Conceituação;Professor organiza grupos e facilita estudo de conceitos e hipóteses;Professor;Lecturers organize students in groups and facilitate them to learn the basic concepts of chemistry and its application in everyday life as a basis for providing temporary answers (hypotheses) to formulated questions or problems.;Agrupamento cooperativo e facilitação de conteúdo;Apresentação direta da informação | Levantamento de hipóteses / predições
26;Conceituação;Estudantes realizam estudo de literatura para elaborar hipóteses;Aluno;Students in groups conduct literature studies on the basic chemistry concepts from various sources related to science, technology, engineering, and mathematics in traditional culture to obtain temporary answers to the formulated questions.;Acesso a múltiplas fontes e orientação docente;Levantamento de hipóteses / predições
26;Conceituação;Estudantes elaboram desenho experimental e apresentam para feedback;Aluno;Students develop an experimental design to prove the hypothesis and present the results of the design in class discussions to get feedback.;Feedback formativo em discussão de sala;Levantamento de hipóteses / predições
26;Investigação;Estudantes preparam ferramentas e materiais segundo o desenho;Aluno;Each group of students prepares tools and materials based on the experimental designs to perform the experiments.;Laboratório prático com recursos materiais;Protocolo definido pelo aluno / exploratória
26;Investigação;Estudantes executam experimentos em grupo;Aluno;Students start working in groups to perform the experiments based on the experimental designs.;Trabalho prático cooperativo;Laboratório físico | Coleta de evidências / dados quantitativos
26;Investigação;Professor guia e monitora a execução dos experimentos;Professor;Lecturers guide students to manage their activities during experiments by always paying attention to the progress and obstacles they face.;Acompanhamento e orientação em tempo real;Suporte scaffold
26;Investigação;Estudantes testam hipóteses praticando seus desenhos;Aluno;Students practice their designs to examine the hypotheses.;Experimentação hands‑on;Protocolo definido pelo aluno / exploratória | Levantamento de hipóteses / predições
26;Investigação;Professor monitora a análise de dados dos experimentos;Professor;Lecturers monitor the data analysis activities of the experimental results for each individual or group.;Supervisão da análise de dados;Suporte scaffold
26;Investigação;Estudantes e professor analisam os dados experimentais;Aluno;Students and lecturers analyze the experimental data.;Ferramentas de análise de dados e orientação conjunta;Inferência / identificação de lacunas
26;Investigação;Professor orienta redesenho do procedimento diante de discrepâncias;Professor;Lecturers help students if there are discrepancies in the results of data analysis and guide them to redesign experiments;Scaffolding para redesenho experimental;Suporte scaffold
26;Investigação;Estudantes redesenham o experimento quando necessário;Aluno;Experimental activities are redesigned if the obtained results of the data analysis are not suitable or there are obstacles in carrying out the experiments.;Iteração orientada no ciclo investigativo;Protocolo definido pelo aluno / exploratória
26;Conclusão;Estudantes concluem para responder às hipóteses;Aluno;Students conclude to answer hypotheses.;Orientação para conclusões baseadas em evidências;Conexão entre prática e teoria
26;Conclusão;Estudantes elaboram conclusões baseadas em resultados e análise de dados;Aluno;Students conclude based on experimental results and data analysis to get answers to hypotheses.;Discussão dos resultados com base em dados;Conexão entre prática e teoria
26;Discussão;Professor convida estudantes a divulgar descobertas e avalia o processo;Professor;Lecturers invite students to inform their findings in written reports and oral presentations before other groups and assess learning processes and outcomes (knowledge, skills, and attitudes).;Avaliação formativa e apresentações orais;Colaboração estruturada | Produção de slides ou pôsteres
26;Discussão;Estudantes apresentam relatórios escritos e apresentações orais para outros grupos;Aluno;Students inform their findings in written reports and oral presentations before other groups.;Relatórios, apresentações e debate entre pares;Produção de slides ou pôsteres | Produção de relatório
28;Orientação;Introduzir um jogo computacional baseado no conteúdo de soluções como atividade motivadora inicial formulando perguntas imediatas;Professor;The teacher introduced a computer game developed from the scope of the study, which was an interest in learning as a questioning activity that the children had to think about and answer immediately at that time;"Jogo educacional em computador; perguntas guiadas";Introdução com pergunta
28;Orientação;Pensar e responder às perguntas imediatas apresentadas no jogo demonstrando curiosidade inicial;Alunos;The teacher introduced a computer game developed from the scope of the study, which was an interest in learning as a questioning activity that the children had to think about and answer immediately at that time;"Jogo educacional em computador; perguntas guiadas";Introdução com pergunta
28;Conceituação;Descrever situação‑problema e conduzir discussão para conectar conhecimentos prévios e novos;Professor;Step 4 of IBL is an introduction to previous knowledge or used to describe a situation for students to discuss and express opinions to link prior knowledge with new knowledge created;"Cenário contextual; mediação de discussão";Demonstração / exemplos / comparações / diretrizes
28;Conceituação;Discutir e expressar opiniões para relacionar conhecimentos prévios e novos conceitos sobre soluções;Alunos;Step 4 of IBL is an introduction to previous knowledge or used to describe a situation for students to discuss and express opinions to link prior knowledge with new knowledge created;"Cenário contextual; prompts de discussão";Brainstorming
28;Investigação;Verificar a composição de diferentes soluções seguindo o plano de aprendizagem;Alunos;"The plan encompasses following steps: i) The composition of the solution; ii) Checking the composition of the solution;";"Atividade prática guiada; jogo educativo como simulação";Laboratório físico | Coleta de evidências / dados qualitativos
28;Investigação;Explorar fatores que afetam a solubilidade (tipo de soluto solvente temperatura) por meio de experimentos ou simulações;Alunos;"iii) Solubility and factors affecting the condition, solubility; iv) Solute and solvent affecting solubility; v) Temperature affecting solubility;";"Experimentos dirigidos; jogo educativo para simular variáveis";Laboratório físico | Protocolo definido pelo aluno / exploratória | Coleta de evidências / dados quantitativos
28;Conclusão;Responder ao teste de aprendizagem para consolidar os resultados da investigação;Alunos;Analyzing the data from the results of the learning achievement test after the end of the learning activities in each operating cycle;"Teste de rendimento; feedback posterior";Quiz / enquete / avaliação formativa
28;Conclusão;Analisar resultados dos testes e observações para sintetizar aprendizagens e ajustar o ensino;Professor;After completing each instructional cycle, the researcher collects data by taking the learning achievement test, using the data obtained from the test, the observational data, and the interview to analyze and summarize the data;"Análise de dados; instrumentos de avaliação";Atividade metacognitiva
28;Discussão;Compartilhar opiniões em entrevistas sobre o uso do IBL combinado a jogos e refletir sobre a experiência;Alunos;An interview form for students’ opinions on the 5-step IBL management, combined with educational games;"Entrevista semiestruturada; mediação docente";Discussão não mediada por tecnologia | Atividade metacognitiva
28;Discussão;Aplicar questionário de satisfação e dialogar sobre percepções dos alunos para retroalimentar o processo;Professor;take the satisfaction questionnaire to the students to answer after completing the instruction according to every operational process;"Questionário Likert de satisfação; reflexão colaborativa";Quiz / enquete / avaliação formativa | Discussão não mediada por tecnologia
68;Orientação;Apresentar aula teórica sobre o sistema complemento;Professor;In Phase 1, the teacher presents a theoretical class on the complement system and engages the students with the problem and the experimental question previously formulated by other students who had been enrolled in the face‑to‑face course before.;Aula teórica expositiva;Introdução com desafio ou problema
68;Orientação;Engajar os alunos no problema e na questão experimental;Professor;…and engages the students with the problem and the experimental question previously formulated by other students…;Perguntas geradoras e contextualização do problema;Introdução com desafio ou problema
68;Orientação;Receber explicação inicial e dados brutos pelo AVA;Aluno;During Phase 1, students received, through the virtual learning environment, an explanation about the activity and received the raw hypothetical data previously obtained from the seminal articles.;Disponibilização de dados e instruções no ambiente virtual;Demonstração / exemplos / comparações / diretrizes
68;Conceituação;Explicitar expectativas de análise de dados e construção de explicações;Professor;Thus, we … drafted the expectations of the students explicitly in Phase 1.;Orientações escritas baseadas em boas práticas (Poll et al.);Demonstração / exemplos / comparações / diretrizes
68;Conceituação;Negociar em grupo via WhatsApp a construção de gráficos e hipóteses;Aluno;…we encouraged groups of students to engage in data discussion using the chat feature of the WhatsApp© mobile application…;Chat síncrono em grupos no WhatsApp;Comunicação mediada por tecnologia | Levantamento de hipóteses / predições
68;Conceituação;Fornecer enunciados‑guia que demandam reflexão;Professor;During chat sessions, the teacher provided guidance through the formulation of statements that demanded students reflect and reason about the topic under discussion.;Prompts reflexivos e feedback formativo;Comunicação mediada por tecnologia | Dicas / perguntas norteadoras / prompts | Atividade metacognitiva
68;Investigação;Analisar dados e produzir gráficos e tabelas;Aluno;In Phase 2, students explore and explain the data by analyzing data, producing inscriptions relevant to the scientific field (graphs and tables, for example)…;Ferramentas de representação de dados no AVA;Coleta de evidências / dados quantitativos | Inferência / identificação de lacunas
68;Investigação;Discutir achados com colegas durante as sessões de chat;Aluno;In Phase 2, students … discuss findings with their peers…;Colaboração em tempo real via WhatsApp;Discussão não mediada por tecnologia | Discussão aberta
68;Investigação;Negociar a construção de gráficos e conclusões em grupo;Aluno;…groups … interacted through the Whatsapp© mobile application to negotiate the construction of graphs using the numerical data and to draw a conclusion to solve the problem.;Aprendizagem cooperativa mediada por tecnologia;Comunicação mediada por tecnologia | Colaboração estruturada
68;Investigação;Disponibilizar dados brutos no Moodle;Professor;The raw data from the experiments performed previously by other students is made available to students in the virtual learning environment Moodle.;Repositório de dados no Moodle;AVA genérico | Suporte scaffold
68;Conclusão;Concluir que apenas a amostra com células‑tronco é adequada para transplante;Aluno;At the end of the activity, the groups should conclude that the only possible sample to be transplanted was the one containing undifferentiated cells.;Interpretação de evidências experimentais;Conexão entre prática e teoria
68;Conclusão;Redigir relatório com resultados, discussão e conclusões;Aluno;…each group of students produced their written reports containing data representation, description of results, discussion, and conclusions.;Modelo de relatório científico no AVA;Produção de relatório
68;Conclusão;Refletir sobre limitações e sugerir melhorias metodológicas;Aluno;Based on the analysis of this experiment, we suggest that in future tests, there is greater caution in performing the methodological procedures so that similar errors do not occur…;Meta‑discurso e autoavaliação guiados pelo docente;Atividade metacognitiva
68;Discussão;Compartilhar dados e experiências com os pares (mediação do professor);Aluno;In Phase 3, students share data and experience about the process of analyzing results with peers, with the teacher mediating through the virtual learning environment.;Fórum/Chat no AVA mediado pelo professor;Comunicação mediada por tecnologia | Discussão aberta
68;Discussão;Mediar a discussão dos resultados;Professor;…with the teacher mediating through the virtual learning environment.;Mediação docente para síntese coletiva;Comunicação mediada por tecnologia | Suporte scaffold
68;Discussão;Comunicar verbalmente ou apresentar explicação científica em sala de aula;Aluno;Communicate verbally or present the scientific explanation of research carried out in the virtual learning environment;Apresentação oral presencial;Discussão não mediada por tecnologia | Produção de slides ou pôsteres
69;Conceituação;Solicitar que os alunos gerem um mapa conceitual inicial sobre a mudança climática;Professor;In the first lesson (engagement), students were first asked to generate a concept map to allow them express their initial understandings, and they also shared their ideas with class.;"Mapa conceitual; orientação verbal";Organizadores gráficos
69;Conceituação;Criar e compartilhar o mapa conceitual inicial;Aluno;In the first lesson (engagement), students were first asked to generate a concept map to allow them express their initial understandings, and they also shared their ideas with class.;"Mapa conceitual; discussão em classe";Organizadores gráficos
69;Orientação;Assistir a uma animação introdutória sobre mudança climática;Aluno;Then, students viewed an animation clip on climate change (see https://www.youtube.com/watch?v=r6uMUJfYiM4).;Clipe de animação;Introdução com recurso multimídia
69;Conceituação;Revisar o mapa conceitual após a animação;Aluno;Afterwards, students were allowed to modify their concept maps if they wish to do so.;"Mapa conceitual; oportunidade de revisão";Organizadores gráficos
69;Conceituação;Fazer previsões sobre sinais e fontes da mudança climática antes das visualizações;Aluno;"Before examining each visualisation, students predicted the relevant issues concerning climate change, explored the visuals (see Figure 1), and then came up with an explanation in relation to signs and sources of climate change, changes in climatic zones, and the effect of greenhouse gases on climate change; in other words, they learned about the chemical mechanism of climate change due to the increasing amount of greenhouse gases.";"Visualizações interativas; orientação de predição";Levantamento de hipóteses / predições
69;Conceituação;Explorar visualizações e vídeo para identificar sinais e  zonas climáticas e gases de efeito estufa;Aluno;students explored the signs and sources of climate change, changes of climatic zones from the referred website (see Figure 1, and https://ilmasto-opas.fi/…) and the role of greenhouse gases on climate change from a video clip (see Figure 1, and https://www.youtube.com/watch?v=HS0So6lOE-8).;"Website de visualização; vídeo explicativo";Protocolo definido pelo aluno / exploratória | Inferência / identificação de lacunas
